土地區段位置或建物區門牌,lng,lat,cluster
臺北市大安區新生南路一段165巷31號,121.5355,25.03426,1
臺北市大安區信義路二段31號,121.5258,25.03497,3
臺北市信義區忠孝東路五段295巷1號,121.5724,25.04147,1
臺北市大安區麗水街33巷1號,121.53,25.02803,1
臺北市內湖區成功路四段301號,121.598,25.0846,1
臺北市內湖區文德路22巷62弄1號,121.5806,25.07585,1
臺北市大安區安和路一段90巷1號,121.5522,25.03474,3
臺北市中山區興安街1號,121.5403,25.05596,3
臺北市中山區農安街91號,121.5288,25.06496,3
臺北市大安區瑞安街208巷31號,121.5406,25.02935,1
臺北市士林區中庸一路16巷1號,121.5491,25.1342,2
臺北市松山區三民路110巷1號,121.5646,25.05803,1
臺北市士林區天母東路8巷31號,121.5318,25.11673,1
臺北市大安區樂利路1號,121.5515,25.02677,3
臺北市北投區一德里中央北路四段515巷1號,121.4687,25.12789,4
臺北市中山區南京東路三段89巷1號,121.5388,25.05262,3
臺北市內湖區民權東路六段190巷21弄31號,121.5953,25.06787,2
臺北市中正區仁愛路二段15巷1號,121.527,25.03861,3
臺北市信義區松德路1號,121.5778,25.03935,1
臺北市中正區仁愛路二段31號,121.528,25.03857,3
臺北市士林區忠義街121號,121.5328,25.10768,1
臺北市松山區八德路三段158巷1號,121.5551,25.0476,3
臺北市中正區寧波東街9巷1號,121.52,25.03275,1
臺北市大安區光復南路271號,121.5577,25.04061,3
臺北市大安區仁愛路四段331號,121.5538,25.03802,3
臺北市信義區忠孝東路五段743巷1號,121.5649,25.04132,1
臺北市信義區永吉路278巷1號,121.5743,25.04465,4
臺北市中正區汀州路二段1號,121.5143,25.02627,4
臺北市內湖區金湖路121號,121.5986,25.08012,1
臺北市大安區敦化南路一段187巷31號,121.5508,25.04258,3
臺北市大安區復興南路一段79巷1號,121.5442,25.04282,3
臺北市大安區忠孝東路三段248巷19弄31號,121.543,25.04023,3
臺北市大安區忠孝東路四段211號,121.5521,25.04169,3
臺北市大安區潮州街48巷3弄1號,121.5232,25.02893,3
臺北市大安區金山南路二段132巷1號,121.5266,25.02846,3
臺北市大安區杭州南路二段25巷1號,121.5239,25.03381,1
臺北市中正區汀州路二段301號,121.5246,25.02185,1
臺北市松山區慶城街1號,121.5446,25.0528,3
臺北市中正區南昌路一段51巷1號,121.5173,25.03164,4
臺北市松山區八德路二段366巷31號,121.546,25.04685,3
臺北市大安區大安區仁愛路四段361號,121.5466,25.03763,3
臺北市松山區敦化北路244巷1號,121.5495,25.06072,1
臺北市信義區福德街61號,121.5807,25.03673,1
臺北市信義區莊敬路391巷1弄1號,121.5655,25.02789,4
臺北市松山區延吉街30巷1號,121.5533,25.04601,3
臺北市信義區基隆路一段380巷1號,121.56,25.0345,3
臺北市士林區至善路二段342巷1號,121.5547,25.10283,2
臺北市南港區東新街170巷31號,121.5929,25.0434,2
臺北市中山區松江路204巷1號,121.5325,25.05737,3
臺北市大安區信義路三段157巷10弄1號,121.5427,25.03429,3
臺北市士林區雨聲街65巷1號,121.5283,25.10311,4
臺北市大安區光復南路290巷1號,121.5571,25.03913,3
臺北市大安區信義路二段86巷31號,121.5253,25.03386,3
臺北市中正區新生南路一段160巷1號,121.5323,25.03469,3
臺北市松山區新中街6巷1號,121.5607,25.05827,1
臺北市大安區延吉街126巷1號,121.5545,25.04043,3
臺北市大安區仁愛路四段345巷4弄31號,121.5521,25.03909,3
臺北市松山區興安街181號,121.5448,25.0561,3
臺北市內湖區港墘路127巷1號,121.5762,25.07795,3
臺北市大安區通化街171巷31號,121.5554,25.02777,1
臺北市士林區通河街31號,121.523,25.08008,2
臺北市信義區松勤街140巷1號,121.5605,25.03223,3
臺北市大安區和平東路二段96巷31號,121.5415,25.02472,1
臺北市北投區致遠一路一段124巷1號,121.5152,25.11031,1
臺北市大安區新生南路一段133巷1號,121.534,25.03744,3
臺北市士林區福華路128巷3弄1號,121.5233,25.10309,1
臺北市中山區新生北路三段87巷1號,121.5282,25.06746,3
臺北市松山區民生東路四段97巷4弄1號,121.5522,25.05893,1
臺北市中山區合江街151號,121.5392,25.06161,3
臺北市松山區敦化北路155巷100弄1號,121.5497,25.0542,3
臺北市信義區福德街151號,121.5803,25.03645,1
臺北市中正區仁愛路二段65巷1弄1號,121.527,25.03682,3
臺北市中正區愛國西路1號,121.5143,25.0356,1
臺北市大安區浦城街13巷1號,121.5272,25.0245,3
臺北市大安區新生南路二段70巷1號,121.5343,25.02753,1
臺北市萬華區莒光路283巷3弄1號,121.4997,25.03092,4
臺北市大安區瑞安街135巷1號,121.541,25.02698,1
臺北市中山區伊通街66巷1號,121.5345,25.05266,3
臺北市大安區永康街23巷1號,121.5306,25.03201,1
臺北市大安區永康街17巷1號,121.531,25.03229,1
臺北市大安區信義路四段265巷12弄1號,121.5543,25.03432,3
臺北市內湖區民權東路六段423巷9弄1號,121.6036,25.07158,2
臺北市大安區光復南路96巷7弄1號,121.557,25.04439,3
臺北市中正區博愛路224巷1號,121.5099,25.03407,4
臺北市信義區虎林街61號,121.5771,25.04636,3
臺北市中山區龍江路318巷31號,121.5388,25.06491,3
臺北市大安區仁愛路四段121號,121.5505,25.03812,3
臺北市大安區泰順街50巷1號,121.5311,25.02303,1
臺北市中山區北安路458巷51弄1號,121.545,25.07831,2
臺北市大安區溫州街22巷1號,121.5331,25.02376,1
臺北市大安區敦化南路二段63巷1號,121.552,25.03115,3
臺北市士林區幸福街9巷1號,121.5285,25.09669,1
臺北市大安區仁愛路四段421號,121.5563,25.03806,3
臺北市內湖區金湖路301號,121.6009,25.07578,2
臺北市大安區安和路二段181號,121.55,25.02753,3
臺北市大安區和平東路二段283巷4弄1號,121.5444,25.02542,3
臺北市大安區復興南路一段219巷1號,121.5441,25.03915,3
臺北市士林區中山北路七段61號,121.5311,25.12071,1
臺北市大安區永康街75巷1號,121.5299,25.02892,3
臺北市信義區莊敬路289巷3弄1號,121.5632,25.029,3
臺北市大安區建國南路一段175巷1號,121.5381,25.04094,3
臺北市中山區成功路四段211號,121.5962,25.08425,4
臺北市大安區新生南路一段139巷1號,121.5332,25.03667,3
臺北市大安區建國南路二段334巷1號,121.5382,25.03323,1
臺北市大安區光復南路180巷31號,121.556,25.0423,3
臺北市大安區復興南路一段295巷1號,121.544,25.03523,3
臺北市中正區臨沂街59巷1號,121.5293,25.03749,3
臺北市大安區瑞安街264巷1號,121.5392,25.02669,1
臺北市信義區吳興街156巷1號,121.5618,25.02912,3
臺北市信義區虎林街82巷1號,121.577,25.04342,4
臺北市中正區同安街31號,121.5225,25.02542,3
臺北市松山區富錦街359巷2弄1號,121.5588,25.0611,2
臺北市大安區建國南路一段212巷31號,121.5365,25.03985,1
臺北市大安區師大路102巷1號,121.5282,25.02234,1
臺北市松山區敦化南路一段100巷7弄31號,121.5475,25.04561,3
臺北市中山區明水路397巷18弄1號,121.5494,25.07878,1
臺北市士林區德行東路241號,121.534,25.10982,1
臺北市中正區銅山街31號,121.5291,25.03953,3
臺北市松山區南京東路四段133巷4弄1號,121.555,25.05217,3
臺北市松山區南京東路五段291巷44弄1號,121.5661,25.05344,1
臺北市松山區光復南路32巷31號,121.555,25.04651,3
臺北市南港區重陽路121號,121.5984,25.0565,4
臺北市大安區仁愛路四段151巷31號,121.5518,25.03988,3
臺北市大安區和平東路二段96巷15弄31號,121.5416,25.02358,1
臺北市中山區長春路258巷1號,121.539,25.05366,3
臺北市大安區忠孝東路四段205巷31號,121.552,25.04183,3
臺北市大安區大安路一段16巷1號,121.5461,25.04417,3
臺北市信義區吳興街432巷91號,121.5609,25.03059,3
臺北市大安區仁愛路四段27巷1號,121.5453,25.03866,3
臺北市士林區天母東路8巷61號,121.531,25.11545,1
臺北市信義區忠孝東路五段236巷31號,121.572,25.03841,3
臺北市信義區信安街91號,121.5571,25.02569,1
臺北市信義區信安街31號,121.5586,25.0275,1
臺北市士林區中庸五路31號,121.5529,25.12718,2
臺北市信義區松平路31號,121.564,25.03049,3
臺北市松山區南京東路五段66巷3弄1號,121.561,25.0509,3
臺北市松山區永吉路30巷157弄1號,121.5689,25.04242,3
臺北市信義區光復南路541號,121.5575,25.03112,3
臺北市士林區福林路251巷1號,121.5347,25.09854,2
臺北市信義區永吉路120巷1號,121.5704,25.04534,4
臺北市北投區公館路241號,121.5082,25.12614,2
臺北市松山區南京東路五段291巷1號,121.5663,25.05168,3
臺北市大安區泰順街31號,121.5315,25.02435,1
臺北市信義區大道路31號,121.5819,25.04212,4
臺北市信義區松仁路202巷2弄31號,121.5678,25.02825,1
臺北市中山區松江路184巷1號,121.5325,25.05654,3
臺北市中山區中山北路二段62巷1號,121.5224,25.05676,3
臺北市中山區南京東路二段91號,121.5322,25.05229,3
臺北市中正區汀洲路二段61號,121.5158,25.02591,4
臺北市松山區敦化北路165巷31號,121.5514,25.05474,3
臺北市中山區龍江路100巷1號,121.5402,25.0527,3
臺北市內湖區內湖路二段91號,121.5827,25.07979,1
臺北市信義區松平路61號,121.5653,25.03047,3
臺北市中正區青島東路1號,121.5207,25.04431,3
臺北市信義區信義區松隆路31號,121.5677,25.04408,3
臺北市士林區中山北路七段141巷14弄1號,121.5306,25.12358,4
臺北市中正區臨沂街71巷19弄1號,121.5294,25.03538,3
臺北市中山區五常街31號,121.5385,25.06442,3
臺北市萬華區中華路二段331號,121.5066,25.02751,4
臺北市大安區敦化南路一段295巷31號,121.5507,25.03544,3
臺北市信義區松仁路153巷1號,121.5688,25.04075,3
臺北市大安區和平東路二段96巷15弄1號,121.5413,25.02364,1
臺北市大安區安和路二段61號,121.5526,25.0309,3
臺北市大安區和平東路三段391號,121.5578,25.01978,2
臺北市大安區臥龍街271號,121.5567,25.01865,2
臺北市松山區新中街8巷1號,121.561,25.05925,1
臺北市松山區健康路325巷18弄1號,121.5673,25.05605,1
臺北市中正區汀州路一段340巷2弄1號,121.5126,25.02634,4
臺北市大安區市民大道三段121號,121.5385,25.04492,3
臺北市中山區臺北市中山區中山北路二段116巷1號,121.5232,25.05596,3
臺北市信義區松高路91號,121.5679,25.03906,3
臺北市中山區南京東路三段48巷31號,121.5378,25.05379,3
臺北市信義區松德路31號,121.5774,25.03901,1
臺北市大安區忠孝東路四段223巷31號,121.553,25.0423,3
臺北市松山區南京東路五段250巷18弄1號,121.5662,25.05032,3
臺北市大同區延平北路三段1號,121.5109,25.06706,1
臺北市信義區信義路五段91巷15弄31號,121.573,25.03362,1
臺北市大安區金華街243巷31號,121.5302,25.0312,3
臺北市中正區徐州路1號,121.519,25.04195,3
臺北市中山區松江路259巷1號,121.5338,25.05969,3
臺北市內湖區成功路五段391號,121.6073,25.07563,2
臺北市北投區承德路七段181號,121.5073,25.11411,2
臺北市大安區忠孝東路三段251巷11弄1號,121.5418,25.04367,3
臺北市松山區南京東路四段120巷29弄1號,121.5553,25.05035,3
臺北市中山區松江路297巷1號,121.5339,25.06118,3
臺北市大安區信義路二段198巷1號,121.5304,25.03327,3
臺北市信義區虎林街100巷1號,121.5763,25.04298,4
臺北市信義區大道路42巷1號,121.5818,25.04136,4
臺北市大安區復興南路一段253巷31號,121.5456,25.04274,3
臺北市大安區基隆路二段121號,121.557,25.02859,3
臺北市文山區景興路1號,121.5449,24.99842,4
臺北市信義區松勇路53巷61號,121.5699,25.03407,3
臺北市松山區八德路四段245巷1號,121.5647,25.04926,3
臺北市大安區溫州街74巷3弄1號,121.5322,25.01949,1
臺北市大安區新生南路三段31號,121.5347,25.02394,1
臺北市中正區金山南路一段61號,121.5284,25.03797,3
臺北市中正區牯嶺街91號,121.519,25.02676,3
臺北市大安區安和路一段31號,121.5506,25.03873,3
臺北市大安區和平東路一段199巷1號,121.5342,25.02687,1
臺北市信義區林口街91號,121.5795,25.03984,4
臺北市中山區遼寧街105巷1號,121.5422,25.04739,3
臺北市大安區信義路四段265巷21弄1號,121.555,25.03433,3
臺北市松山區民生東路四段56巷3弄1號,121.5517,25.0572,3
臺北市大安區和平東路二段76巷19弄1號,121.5397,25.02326,1
臺北市大安區敦化南路一段236巷31號,121.5464,25.04067,3
臺北市中山區民權東路六段121號,121.5927,25.06911,1
臺北市信義區虎林街202巷61號,121.5754,25.03701,1
臺北市大安區安和路一段61號,121.5517,25.0374,3
臺北市中山區遼寧街199巷31號,121.5433,25.05399,3
臺北市中正區臨沂街32巷1號,121.5295,25.03986,3
臺北市中山區龍江路179巷1號,121.541,25.05514,3
臺北市內湖區民權東路六段121號,121.5927,25.06911,1
臺北市士林區福德路57巷25弄1號,121.5217,25.09155,3
臺北市大安區大安路一段151號,121.546,25.03755,3
臺北市信義區基隆路一段101巷1號,121.5675,25.04533,4
臺北市大同區重慶北路三段211號,121.514,25.07022,4
臺北市信義區忠孝東路五段236巷1號,121.5718,25.04033,3
臺北市大安區大安路一段101巷1號,121.5464,25.04023,3
臺北市北投區中央北路三段64巷1號,121.4849,25.13834,2
臺北市中正區仁愛路一段31號,121.5233,25.03882,3
臺北市大安區復興南路一段279巷31號,121.5454,25.03565,3
臺北市內湖區港華街31號,121.5765,25.08271,1
臺北市大安區復興南路二段78巷61號,121.5429,25.03094,3
臺北市中山區八德路二段174巷1號,121.5383,25.04603,3
臺北市大安區光復南路290巷31號,121.5561,25.03922,3
臺北市松山區南京東路三段303巷8弄1號,121.5469,25.05303,3
臺北市大安區羅斯福路三段283巷31號,121.5253,25.02365,3
臺北市大安區建國南路一段286巷31號,121.5359,25.03614,1
臺北市信義區信義路五段91巷1號,121.5608,25.03351,3
臺北市中正區仁愛路一段23巷1號,121.5231,25.03924,3
臺北市信義區松平路50巷1號,121.5644,25.0304,3
臺北市中山區龍江路209巷1號,121.5407,25.05667,3
臺北市大安區仁愛路三段123巷26弄1號,121.5419,25.03911,3
臺北市松山區八德路四段361號,121.5684,25.04943,4
臺北市大安區新生南路一段161巷31號,121.5364,25.03466,1
臺北市大安區建國南路二段123巷1號,121.5382,25.03323,1
臺北市大安區新生南路二段30巷1號,121.5326,25.03181,3
臺北市大安區仁愛路四段300巷1號,121.5546,25.03663,3
臺北市大同區太原路151號,121.5165,25.05439,3
臺北市大安區忠孝東路四段170巷1號,121.5441,25.0419,3
臺北市中山區北安路458巷47弄1號,121.545,25.07831,2
臺北市中山區民族東路481號,121.5433,25.06716,2
臺北市大安區市民大道四段61號,121.5467,25.04499,3
臺北市大安區辛亥路二段171巷6弄1號,121.5409,25.02208,1
臺北市大安區建國南路一段270巷1號,121.5372,25.03576,1
臺北市松山區民生東路四段75巷5弄1號,121.551,25.05881,3
臺北市大安區敦化南路一段252巷1號,121.5481,25.03989,3
臺北市中山區吉林路31號,121.5302,25.05089,3
臺北市中山區明水路526巷1號,121.5543,25.07909,1
臺北市大安區新生南路一段97巷1號,121.5341,25.04126,3
臺北市松山區富錦街359巷2弄31號,121.5512,25.0602,1
臺北市中正區信義路二段17巷2弄1號,121.5246,25.03562,1
臺北市松山區慶城街61號,121.5473,25.05614,3
臺北市信義區永吉路120巷43弄1號,121.5704,25.04443,3
